NumTrials=480, Nx = 270, StimulusDuration = 5.000000e-01 
Disparity, MouseButton, ReactionTime, RefreshRate, DotMatch, Density, DotSize,
3,3,0.89786,85,0.5,0.24,2
-3,1,0.7874,21.25,0.5,0.24,1
3,3,0.89659,21.25,0.5,0.24,2
3,3,1.8139,21.25,1,0.24,3
-3,1,0.85027,85,1,0.24,2
-3,1,1.276,85,1,0.24,2
3,3,0.74138,21.25,0.5,0.24,3
3,3,2.1256,85,1,0.24,2
3,1,5.5778,85,0.5,0.24,3
3,3,0.76664,85,1,0.24,1
-3,1,0.77539,85,1,0.24,1
-3,3,0.88819,21.25,0.5,0.24,1
3,3,0.8714,21.25,0.5,0.24,1
3,3,0.86033,21.25,0.5,0.24,3
3,3,0.75678,21.25,1,0.24,2
-3,1,0.82694,85,1,0.24,2
-3,1,0.86045,85,1,0.24,2
-3,1,1.1534,21.25,0.5,0.24,3
-3,1,1.4063,85,1,0.24,2
-3,1,0.75582,21.25,1,0.24,1
3,3,0.70864,21.25,1,0.24,3
3,3,0.76232,21.25,0.5,0.24,1
-3,1,0.7765,85,1,0.24,3
-3,1,0.92335,85,1,0.24,1
3,3,0.79501,85,1,0.24,3
-3,1,1.4462,21.25,1,0.24,3
-3,1,1.8414,21.25,1,0.24,1
3,3,1.3017,85,1,0.24,2
-3,1,1.2538,21.25,1,0.24,2
3,3,0.80482,21.25,1,0.24,2
-3,1,1.0482,21.25,0.5,0.24,3
3,3,0.86422,85,0.5,0.24,3
3,3,1.3486,85,1,0.24,1
-3,1,0.76561,85,0.5,0.24,2
-3,1,1.0923,85,1,0.24,1
3,3,0.8336,85,1,0.24,2
-3,1,1.8221,21.25,0.5,0.24,3
3,3,6.0606,85,1,0.24,3
-3,1,1.395,21.25,0.5,0.24,3
-3,1,0.83724,21.25,1,0.24,3
-3,1,0.91731,21.25,1,0.24,1
3,3,1.1691,85,0.5,0.24,1
3,3,1.5985,85,1,0.24,1
-3,1,3.9203,85,1,0.24,1
-3,3,16.02,85,0.5,0.24,2
-3,1,0.99491,85,1,0.24,3
-3,3,1.6505,85,0.5,0.24,3
3,3,1.4038,21.25,1,0.24,3
-3,1,0.76968,85,1,0.24,2
3,3,0.81835,21.25,0.5,0.24,3
-3,3,0.9289,85,0.5,0.24,1
-3,1,0.97296,21.25,0.5,0.24,1
-3,1,1.4819,85,1,0.24,2
3,3,0.65343,21.25,0.5,0.24,3
-3,1,0.64424,21.25,1,0.24,3
-3,3,1.9321,21.25,0.5,0.24,3
-3,1,1.0388,21.25,1,0.24,1
3,3,0.71101,21.25,0.5,0.24,3
3,3,0.80841,21.25,1,0.24,3
3,3,0.78349,85,1,0.24,3
3,3,0.66042,21.25,1,0.24,2
-3,1,0.71513,21.25,0.5,0.24,3
3,3,1.1966,21.25,1,0.24,2
3,1,1.7159,21.25,0.5,0.24,1
3,3,0.81763,85,1,0.24,2
-3,1,12.5873,21.25,0.5,0.24,2
3,3,0.91344,85,0.5,0.24,3
3,3,0.91279,85,0.5,0.24,3
-3,3,0.79955,85,0.5,0.24,1
-3,1,0.89417,21.25,0.5,0.24,2
-3,1,0.86151,85,1,0.24,2
3,3,0.88373,85,1,0.24,2
3,3,0.77284,85,1,0.24,3
-3,1,0.73128,85,1,0.24,2
3,3,0.68172,21.25,1,0.24,2
-3,1,0.72889,21.25,1,0.24,1
-3,1,0.7717,85,1,0.24,1
-3,1,0.81842,85,1,0.24,1
-3,3,1.6387,21.25,0.5,0.24,2
3,3,1.4056,21.25,1,0.24,2
-3,1,0.92512,85,0.5,0.24,3
3,3,0.85677,85,1,0.24,2
-3,1,0.86146,85,0.5,0.24,1
-3,1,0.84291,21.25,1,0.24,3
3,3,0.66954,21.25,0.5,0.24,3
3,3,0.75777,21.25,0.5,0.24,3
-3,1,1.3122,21.25,0.5,0.24,1
-3,1,0.906,21.25,0.5,0.24,2
-3,1,0.88319,85,1,0.24,3
-3,1,0.74218,21.25,1,0.24,2
3,3,0.72253,21.25,1,0.24,3
-3,1,0.66001,85,1,0.24,3
3,3,0.75036,21.25,0.5,0.24,1
-3,1,0.69903,85,1,0.24,3
-3,1,0.86638,21.25,0.5,0.24,3
3,3,0.74921,21.25,0.5,0.24,2
-3,1,0.89521,85,1,0.24,3
-3,1,0.91868,21.25,1,0.24,2
-3,1,5.2585,21.25,1,0.24,1
-3,1,0.74613,85,1,0.24,3
3,3,0.65837,21.25,1,0.24,3
3,1,0.96487,85,0.5,0.24,3
-3,1,0.8013,85,1,0.24,3
-3,1,0.7222,85,1,0.24,1
3,3,0.63119,21.25,0.5,0.24,1
3,3,0.70932,21.25,0.5,0.24,1
